word_count,avg_sentence_length,punctuation_count,cap_word_count,title_words_count,review_rating,word2vec_prob,helpfulness_rate
44,14.66666667,0,0,10,5,0.567874771,0
79,9.875,0,5,7,5,0.576739011,0.5
31,7.75,1,1,7,5,0.574344408,0.714285714
585,16.8,1,41,8,4,0.572943121,0.818181818
136,15.11111111,0,136,3,3,0.533747413,0.208333333
159,19.875,0,0,4,4,0.577237241,0.777777778
151,21.85714286,0,1,3,5,0.582495235,0.833333333
290,16.27777778,7,4,9,5,0.573864994,0.692307692
39,13,0,1,3,4,0.575101448,0.142857143
352,20.33333333,1,30,6,4,0.569236567,0.875
850,13.27692308,7,25,5,5,0.571737907,0.666666667
478,16.79310345,0,13,3,5,0.577423089,0.727272727
1243,17.91428571,8,60,5,5,0.574572402,0.8
503,13.7027027,0,4,6,4,0.578613481,0.571428571
403,21.21052632,0,11,8,5,0.57775603,0.846153846
169,24.14285714,0,4,1,5,0.580963746,0.5
167,16.8,0,4,3,5,0.571947327,0.428571429
256,25.7,2,2,3,4,0.577836202,0.3
91,10.11111111,0,1,3,5,0.577560156,0.666666667
255,10.625,3,7,7,1,0.571333605,0.461538462
85,17.2,0,1,7,5,0.57490526,0.571428571
217,14.86666667,0,7,1,5,0.573845076,0.666666667
98,24.5,0,4,1,1,0.574875342,0.382978723
67,11.33333333,5,7,3,5,0.571284332,0.8
142,20.28571429,0,2,4,5,0.57676762,0.724137931
152,17,0,5,7,5,0.577700063,0.833333333
22,11.5,0,1,4,5,0.572391,0
60,12,2,5,6,1,0.56852073,0.448275862
60,10.16666667,0,1,2,5,0.576638391,0.789473684
358,18.94736842,1,9,2,2,0.575638036,0.285714286
255,19.84615385,1,15,6,5,0.578661538,0.571428571
389,10.78378378,8,22,8,1,0.56647059,0.097826087
486,24.5,2,0,6,5,0.578364076,0.583333333
253,23,0,5,10,3,0.581085621,0
136,12.90909091,5,2,8,5,0.575581975,0.423076923
27,9,0,2,6,1,0.575193515,0
282,17.8125,5,2,7,5,0.578088604,0.625
256,16.1875,1,9,9,5,0.572056746,0.833333333
408,18.72727273,6,6,4,5,0.576715839,0.7
121,31,0,121,2,5,0.53217539,0.466666667
221,11.78947368,3,6,10,2,0.572512301,0.4
427,20.61904762,0,24,2,5,0.574729108,0.733333333
481,15.1875,1,14,7,5,0.5757553,0.9
111,27.75,0,6,4,5,0.57413476,0.846153846
46,12,0,3,2,5,0.571250579,0.333333333
138,14.1,9,2,7,5,0.579107648,0.347826087
158,17.66666667,2,1,4,1,0.576482377,0.172413793
441,17.72,1,13,11,2,0.575661582,0.590909091
425,10.51162791,2,4,5,5,0.575491022,0.5
349,11.41935484,8,23,5,5,0.573254103,0.631578947
82,20.5,1,2,1,1,0.576375054,0.166666667
131,14.77777778,0,3,6,1,0.578154126,0.384615385
34,17,2,0,4,2,0.579026287,0.064516129
264,15.52941176,0,14,2,1,0.577897316,0.44
51,17,0,1,5,5,0.56666937,0.333333333
370,12.5,0,17,1,5,0.5710475,0.625
604,22.37037037,0,8,5,5,0.577667961,0.888888889
44,11.75,0,1,3,5,0.5781974,0.555555556
175,11.73333333,0,6,7,5,0.568941685,0.714285714
157,13.08333333,0,2,6,5,0.570611968,0.466666667
138,19.71428571,1,3,4,1,0.575656092,0.457142857
528,13.71794872,2,10,8,5,0.575277822,0.8
398,22.38888889,1,19,6,3,0.576239541,0.514285714
237,15.0625,1,2,4,5,0.571848406,0.272727273
230,23.2,0,5,8,4,0.572917151,0.571428571
157,15.7,2,2,8,5,0.572164934,0.625
363,26.07142857,0,10,4,1,0.574257781,0.208053691
134,12.54545455,0,7,4,1,0.574116694,0.333333333
246,24.9,0,5,3,2,0.580542265,0.390243902
33,11.33333333,0,2,17,1,0.566592497,0.461538462
380,15.36,3,18,3,5,0.572968958,0.875
122,17.42857143,0,7,4,1,0.575236955,0.346153846
301,18.9375,2,16,7,1,0.570298724,0.25
131,14.77777778,0,6,8,3,0.575322652,0
58,11.6,12,5,10,1,0.569297974,0.222222222
472,19.12,2,24,9,5,0.574483864,0.428571429
244,22.54545455,1,4,2,3,0.579541709,0.25
116,19.33333333,0,5,5,5,0.576285356,0.636363636
87,14.5,2,5,5,1,0.573597102,0.351351351
148,11.61538462,0,0,4,5,0.579153589,0.666666667
214,17,1,8,8,1,0.579648439,0.375
71,14.2,0,7,4,4,0.566031297,0.5
263,17.6,5,13,2,1,0.572470654,0.357142857
309,16.47368421,4,5,2,5,0.574563217,0.291666667
82,11.85714286,1,3,8,4,0.575813823,0.428571429
134,23,1,3,9,4,0.572664024,0.142857143
378,21.16666667,3,1,11,1,0.575758667,0.408163265
122,24.4,0,0,7,5,0.57107137,0.578947368
76,25.33333333,0,2,2,5,0.576049685,0.307692308
426,17.32,0,7,2,5,0.578132694,0.785714286
298,10.71428571,4,17,8,5,0.567354355,0.666666667
31,10.33333333,0,0,5,5,0.580713631,0.8
104,9.545454545,1,5,4,1,0.566351137,0.333333333
39,19,0,4,8,1,0.570070842,0.3
170,21.25,0,6,2,5,0.579222963,0.782608696
304,23.46153846,0,7,3,2,0.579128403,0.25
792,20.175,1,9,4,5,0.581529597,0.916666667
180,15.08333333,0,180,4,3,0.537709765,0.166666667
339,22.6,0,8,4,2,0.575218898,0.24137931
101,20.2,0,6,5,5,0.572135475,0.466666667
228,14.5,0,12,3,5,0.568504459,0.851851852
13,6.5,0,3,9,5,0.562800142,0.363636364
91,11.375,0,3,5,3,0.573696933,0.8
25,12.5,0,7,6,5,0.576599359,0.2
88,22,0,0,6,1,0.569964281,0.255813953
478,18.57692308,1,8,9,5,0.578631199,0.666666667
872,15.17241379,8,29,3,5,0.572241185,0.454545455
180,18.3,0,0,2,5,0.572607066,0.555555556
174,17.7,0,5,10,1,0.576619934,0.444444444
48,9.6,1,4,1,1,0.569314872,0
31,10.33333333,0,3,1,1,0.570452788,0.294117647
13,6.5,0,2,6,1,0.554146588,0.170454545
591,24.08,6,6,9,5,0.57800041,0.64
94,11.875,1,2,2,5,0.572139961,0.25
42,8,0,2,5,5,0.57936256,0.642857143
133,16.875,0,2,6,4,0.580113693,0.461538462
174,10.17647059,8,14,4,5,0.572078589,0.2
90,15.16666667,0,3,6,5,0.573944485,0.4
90,15,0,90,2,5,0.542432974,0.16
203,11.72222222,12,10,7,5,0.572629673,0.235294118
256,18.5,0,8,5,2,0.575620605,0.533333333
153,15.3,0,6,2,5,0.574967093,1
441,16.48148148,1,15,2,5,0.575958679,0.727272727
228,15.33333333,0,9,6,2,0.575000351,0.35483871
25,12,0,1,1,5,0.572945054,0.4
265,13.6,1,5,7,5,0.575179138,0.6
166,12.14285714,0,4,2,1,0.574069108,0.0625
204,13.73333333,0,5,9,5,0.578889666,0.777777778
92,15.33333333,0,1,3,5,0.574434113,0.285714286
196,15.38461538,0,5,18,5,0.577043424,0.625
140,23.33333333,0,1,4,1,0.576715465,0.191176471
384,15.56,3,9,3,1,0.576934119,0.404761905
154,19.375,3,6,9,4,0.573520941,0
552,16.84848485,0,18,4,4,0.577468557,0.8
94,11.75,1,4,5,1,0.569155612,0.322580645
36,9,0,2,5,1,0.56911444,0.351351351
92,18.4,0,4,1,4,0.575825994,0.7
230,14.375,0,7,1,2,0.572212561,0.619047619
325,16.45,2,9,6,5,0.576069145,0.666666667
258,16.5625,0,6,5,5,0.578156488,0.6
359,14.44,1,11,6,5,0.573820466,0.75
166,15.36363636,2,6,4,5,0.574034939,0.75
58,14.5,0,0,3,2,0.574214786,0.254545455
255,16.0625,0,8,2,1,0.571971361,0.487804878
270,22.58333333,0,14,3,5,0.575737845,0.777777778
13,13,0,1,5,1,0.573981287,0.25
100,8.416666667,0,4,4,5,0.575615939,0.7
119,30,0,14,2,5,0.569302639,0.608695652
106,26.5,0,3,6,5,0.57212886,0.5
182,20.55555556,0,7,6,3,0.574201488,0.666666667
120,17.14285714,0,5,5,5,0.571772127,0.75
276,23,0,4,1,5,0.578358436,0.85
286,18.125,0,4,2,5,0.574763945,0.8
69,23,0,1,1,5,0.570274947,0
457,11.525,6,9,4,2,0.571794905,0.333333333
68,14.2,1,1,2,5,0.579074405,0.545454545
98,16.5,0,4,6,5,0.574732762,0.6
150,18.75,0,2,9,5,0.575559722,0.2
227,13.47058824,2,8,7,1,0.571905676,0.212121212
162,15.09090909,0,4,5,2,0.573706621,0.222222222
844,15.21428571,5,27,6,2,0.575308316,0.473684211
342,21.6875,0,11,14,4,0.574549143,0.294117647
41,14.33333333,0,1,2,1,0.57083225,0
124,20.66666667,0,5,1,5,0.575190242,0.529411765
429,23.83333333,0,8,5,3,0.57834021,0.230769231
535,24.40909091,0,14,4,5,0.581070768,0
569,16.91176471,0,13,10,5,0.575838385,0.611111111
442,21.38095238,1,7,12,2,0.57489396,0.5
139,20,1,3,4,5,0.573531506,0.851851852
37,9.25,1,2,4,5,0.578000866,0.6
185,23.75,0,14,9,2,0.579467568,0.407407407
161,11.71428571,0,7,5,4,0.575654861,0.642857143
151,25.16666667,0,3,3,1,0.576017697,0.444444444
143,18.125,0,2,2,5,0.571941705,0.454545455
960,21.6,7,22,8,1,0.578962919,0.3
175,13.46153846,0,5,6,5,0.570465885,0.7
120,11.09090909,1,3,6,5,0.5740869,0.571428571
113,28.75,0,2,3,5,0.57923613,0.111111111
56,7.25,2,2,4,5,0.570136042,0.5
281,35.75,0,11,4,1,0.574291612,0.222222222
222,16.14285714,2,2,5,5,0.579639576,0.571428571
175,10.35294118,0,9,5,4,0.57434769,0.833333333
438,18.5,0,10,10,5,0.57759443,0.652173913
898,18.53061224,3,27,4,5,0.575124726,0.666666667
151,17.11111111,1,1,3,4,0.578102677,0.4
20,10,0,1,2,3,0.568574383,0.2
431,18.95652174,1,3,4,1,0.579321316,0.447368421
113,14.25,0,1,5,3,0.581146049,0.133333333
279,12.34782609,1,7,3,1,0.5742205,0.352941176
32,16.5,1,5,9,5,0.565748581,0.363636364
56,28,0,3,6,5,0.56725404,0.4
51,13,1,1,4,1,0.57183189,0.317073171
120,10.90909091,0,3,9,5,0.570505548,0.666666667
250,19.69230769,0,3,9,4,0.571084467,0.5
370,10.24324324,13,11,5,5,0.574391935,0.611111111
57,8.142857143,0,3,2,5,0.570609239,0.555555556
106,13.375,2,0,7,1,0.57832689,0.457142857
108,18,0,9,5,3,0.569797423,0.555555556
206,19,0,4,11,2,0.57574537,0.40625
88,12.57142857,0,2,6,1,0.571954851,0.344262295
61,11,0,1,3,5,0.572792061,0.833333333
546,16.75757576,0,14,2,5,0.57836463,0.8
232,10.63636364,2,2,6,5,0.571432262,0
234,23.4,0,11,7,5,0.572961547,0
43,10.75,0,43,2,5,0.532035644,0.2
23,23,0,1,3,5,0.585569611,0.5
218,13.875,1,19,1,5,0.568161601,0.416666667
254,21.16666667,2,4,6,1,0.578340802,0.4
38,19.5,0,0,2,4,0.569566818,0
178,14.91666667,3,10,7,5,0.569051466,0.857142857
133,14.77777778,0,2,7,5,0.576029859,0.571428571
178,16.81818182,1,4,8,1,0.574989662,0.233333333
55,14,0,1,7,5,0.575662347,0.538461538
353,16.85714286,10,6,2,5,0.572490171,0.333333333
42,21,0,0,6,1,0.575410035,0.491803279
111,16,0,1,3,2,0.576226206,0.470588235
393,22.33333333,1,16,4,3,0.580629821,0.181818182
124,14,0,7,7,5,0.573477207,0.666666667
336,22.73333333,1,5,5,3,0.57862053,0.8
197,12.625,3,6,2,1,0.573490957,0.326086957
332,37.11111111,0,12,4,5,0.576343702,0.2
115,16.42857143,4,4,6,5,0.573482355,0.5625
79,9.222222222,1,3,3,1,0.569876612,0.431818182
357,16.22727273,1,4,7,5,0.576409778,0.333333333
151,13.81818182,0,2,11,1,0.570811474,0.275862069
233,13.77777778,7,34,5,3,0.571090699,0
247,12.7,1,11,2,1,0.573911315,0.350877193
170,15.72727273,0,4,4,4,0.576064777,1
972,18.84615385,17,11,9,3,0.57366565,0.291666667
184,20.88888889,1,5,4,2,0.578564364,0
154,8.888888889,2,4,9,5,0.573308732,0.555555556
714,20.05555556,2,5,8,5,0.579996286,0.8
138,12.90909091,3,3,8,4,0.573195032,0.088888889
125,15.625,0,5,4,1,0.576148199,0.521276596
81,16.4,0,1,2,1,0.577713491,0.290909091
42,21,0,1,4,5,0.576640891,0.571428571
201,18.72727273,0,2,11,4,0.577016653,0.7
35,11.66666667,0,3,2,5,0.574994166,0.6
247,16.6,0,0,2,4,0.572294371,0.444444444
30,15,0,1,4,5,0.568587509,0.5
38,6.666666667,1,1,4,5,0.570033299,0.25
159,12.30769231,0,0,4,5,0.572458578,0.428571429
761,31.91666667,0,10,9,5,0.578776656,0.5
345,17.4,0,7,2,2,0.576155744,0.518518519
94,13.57142857,2,5,4,1,0.572424311,0.473684211
518,27.47368421,2,8,3,1,0.575477498,0.237704918
171,24.42857143,0,9,1,1,0.574474681,0.379310345
122,10.25,2,4,2,1,0.571290639,0.37037037
333,15.13636364,1,9,7,5,0.575949094,0.166666667
53,17.66666667,0,0,3,5,0.578142468,0.5
354,16.31818182,3,16,7,5,0.572482635,0.555555556
358,22.625,1,8,4,3,0.576071103,0.555555556
41,8.4,9,2,3,5,0.57155724,0.235294118
992,19.30769231,2,19,11,5,0.576187023,0.625
121,17.28571429,0,1,3,2,0.576339592,0.583333333
142,18,0,8,5,2,0.569364111,0.155555556
109,10.9,3,2,7,5,0.57395365,0.8
189,19.1,1,1,2,1,0.577820841,0.209302326
349,22.125,2,14,6,5,0.574616664,0.727272727
60,20,0,0,10,1,0.571755302,0.255813953
478,15.77419355,5,4,6,5,0.578906562,0.714285714
108,13.625,0,5,3,3,0.577373258,0.444444444
155,31,0,2,8,5,0.575916556,0.888888889
37,6.5,2,4,1,5,0.567806268,0.454545455
245,22.54545455,8,11,7,1,0.571196679,0.355555556
276,15.33333333,0,4,6,5,0.575457889,0.666666667
296,13.45454545,7,14,6,5,0.572281822,0.6
160,17.88888889,0,3,4,3,0.578950276,0.733333333
500,20.91666667,1,18,8,4,0.577314768,0.571428571
215,24.11111111,0,4,9,1,0.574467924,0.233766234
434,21.85,1,4,7,2,0.578471301,0.333333333
31,15.5,1,2,3,1,0.570824349,0.225
351,23.6,0,3,10,5,0.578068059,0.454545455
262,12.52380952,0,15,9,2,0.569766796,0.193548387
50,10.2,3,3,6,5,0.569540313,0
63,10.83333333,0,1,3,2,0.569731021,0.307692308
732,26.46428571,1,20,7,3,0.576292309,0.625
233,18,0,5,3,4,0.574003327,0.857142857
527,14.43243243,5,10,3,2,0.578804403,0.620689655
539,13.36585366,1,14,3,3,0.575223602,0.722222222
194,14.92307692,0,9,9,1,0.573476491,0.322580645
322,10.34375,1,6,3,5,0.576465607,0.625
269,20.84615385,1,6,6,5,0.57653941,0.7
259,18.64285714,0,1,6,5,0.580495991,0.727272727
58,19.66666667,1,1,6,3,0.580447991,0.222222222
183,15.41666667,0,8,3,5,0.569268028,0.545454545
213,18.16666667,2,6,5,3,0.578214756,0.32
853,19.02222222,0,11,3,5,0.577217355,0.642857143
92,23,0,0,6,4,0.576455566,0.166666667
273,17.4375,2,10,6,5,0.574856019,0.5
140,10.21428571,6,6,3,5,0.571466735,0.714285714
94,15.66666667,0,6,6,2,0.571338651,0.28
188,15.91666667,4,11,4,5,0.569473445,0.615384615
381,18.28571429,0,6,6,5,0.576471593,0.307692308
1151,28.19512195,2,25,9,3,0.579179044,0.692307692
951,34.21428571,2,13,1,3,0.577363132,0.5
116,11.9,0,9,9,5,0.569252073,0.846153846
304,17,0,10,5,5,0.57616996,0.7
696,22.64516129,0,8,7,3,0.578477847,0.454545455
187,9.285714286,0,3,5,2,0.57320274,0.214285714
96,16,0,18,4,2,0.566911607,0.4
170,14.58333333,0,4,8,5,0.574280472,0.545454545
58,14.5,0,2,4,5,0.578593899,0.714285714
44,11,3,6,1,5,0.569169741,0.55
180,22.5,0,0,2,5,0.582409057,0.666666667
970,22.72093023,1,15,6,5,0.577998322,0.875
420,17.54166667,4,19,4,5,0.572087689,0.7
145,29,0,2,2,5,0.575356501,0.6
69,11.5,0,2,2,5,0.574684745,0.375
127,18.14285714,0,6,4,3,0.570700729,0.5
315,18.76470588,1,3,3,4,0.575181235,0.777777778
80,16,1,0,5,5,0.579127206,0.777777778
81,10.75,1,1,2,3,0.576607888,0
260,18.64285714,0,9,9,4,0.572994744,0.769230769
242,15.5,0,8,8,2,0.575689899,0.375
37,37,0,0,2,1,0.574110114,0.305555556
128,14.77777778,3,6,2,1,0.573673804,0.454545455
158,12.46153846,1,1,4,5,0.577692369,0.4
298,23.07692308,0,9,6,2,0.576651533,0.375
1261,17.85915493,8,28,10,5,0.576314469,0.55
531,17.48387097,1,3,2,1,0.579043366,0.488888889
167,34,2,8,5,5,0.579496068,0.7
17,17,0,0,10,1,0.57385979,0.416666667
101,25.25,0,2,2,5,0.57739754,0.4
74,18.25,0,7,4,5,0.575434618,0.375
166,18.66666667,0,4,4,5,0.57197927,0.833333333
192,17.72727273,0,8,3,2,0.576275221,0.428571429
96,10.88888889,0,3,6,5,0.573418213,0.125
929,20.75555556,5,12,7,5,0.579353044,0.615384615
848,18.60869565,1,14,3,5,0.574890474,0.571428571
489,14.14285714,1,12,9,2,0.576181368,0.411764706
176,16.45454545,3,8,10,5,0.574114738,0.25
1422,28.64,0,14,3,5,0.580525102,0.883870968
174,8.75,0,4,11,3,0.575549718,0.333333333
520,17.46666667,5,31,4,3,0.570139467,0.076923077
91,10.33333333,1,4,1,5,0.57623091,0.428571429
110,18.33333333,0,4,9,5,0.572588505,0.692307692
50,12.5,3,2,2,5,0.577190561,0.096774194
54,10.8,0,5,8,1,0.567232241,0.3125
545,18.96551724,2,14,8,2,0.576724466,0.583333333
121,15.375,0,5,3,5,0.570167927,0.75
320,10.9,9,16,4,5,0.572002903,0.769230769
241,22.36363636,1,4,1,5,0.576276667,0.875
415,15.48148148,1,12,4,5,0.574255631,0.888888889
123,20.5,0,2,4,5,0.572920962,0.75
27,27,0,2,3,1,0.567346086,0
310,28.45454545,0,1,6,3,0.579577671,0.4
198,18.36363636,1,1,4,5,0.577396288,0.583333333
308,12.19230769,0,14,3,5,0.572192491,0.714285714
288,22.23076923,0,5,10,1,0.573276287,0.454545455
61,12.2,2,1,2,1,0.574790993,0.285714286
910,20.66666667,13,22,4,2,0.576449428,0.56
593,25.04166667,0,13,12,4,0.575247998,0.8
386,27.85714286,0,18,6,5,0.571621767,0.714285714
67,16.75,7,5,2,5,0.575207473,0.454545455
111,18.66666667,0,1,6,5,0.570982481,0.222222222
162,10.41176471,3,14,8,1,0.574552824,0.125
383,15.52,4,3,6,2,0.579846881,0.181818182
451,13.58823529,1,40,6,2,0.576211957,0.176470588
214,12.64705882,3,9,12,1,0.572589415,0.477272727
242,20.5,2,16,1,1,0.568385485,0.2
116,14.5,2,2,2,5,0.574390495,0.375
450,16.25,1,10,8,5,0.57804907,0.785714286
171,17.1,0,4,3,1,0.574203471,0.448275862
203,18.72727273,0,5,2,1,0.577033596,0.45
393,28.21428571,14,22,9,5,0.572761199,0.538461538
82,9.888888889,8,0,2,1,0.573584461,0.375
241,17.35714286,1,9,8,5,0.575348767,0.764705882
107,18,3,5,5,4,0.572623687,0.444444444
185,18.8,0,4,6,5,0.573631678,0.6
284,14.3,0,22,4,5,0.574593372,1
429,20.57142857,5,9,5,5,0.573579939,0.6
1081,13.8,10,33,9,4,0.575726277,0.642857143
168,17.7,0,5,6,5,0.574903741,0.555555556
282,17.6875,9,14,5,1,0.566395918,0.181818182
158,7.826086957,0,3,2,5,0.574313538,1
136,13.6,0,9,3,4,0.572967815,0.625
132,14.77777778,1,6,2,5,0.569792247,0.333333333
565,21.11111111,4,15,1,5,0.575784851,0.8
158,15.9,4,3,1,5,0.57424429,0.333333333
338,15.59090909,0,6,6,4,0.573386689,0.538461538
292,16.61111111,2,10,4,2,0.572296354,0.434782609
163,20.5,0,5,6,4,0.576594608,0.4
98,14,0,0,4,5,0.579247185,0.636363636
114,16.42857143,3,0,4,1,0.576759467,0.428571429
105,17.66666667,0,1,4,1,0.575033965,0.491525424
331,27.91666667,0,11,6,5,0.577015356,0.545454545
67,13.6,0,1,5,5,0.578761545,0.5
498,16.22580645,4,9,4,5,0.574828812,0.6
291,18.375,0,10,3,4,0.574773149,0.285714286
328,19.47058824,0,8,4,5,0.573060148,0.705882353
288,18.125,4,3,11,1,0.574689837,0.446927374
18,18,1,0,3,5,0.575712715,0.2
707,19.77777778,0,4,5,4,0.5791206,0.8
181,18.4,1,4,7,1,0.576081521,0.297297297
141,14.4,2,2,11,2,0.574428824,0.3
432,34,4,15,7,1,0.575707957,0.184210526
35,7.2,0,0,1,5,0.567111356,0.333333333
51,6.375,0,1,6,5,0.574114725,0.833333333
65,8.125,7,9,3,5,0.565897095,0.285714286
505,13.86486486,4,4,3,5,0.574750601,0.722222222
112,23,3,3,9,5,0.57708518,0.714285714
106,21,0,4,5,5,0.584543136,0.7
74,14.8,0,2,1,5,0.57656363,0.6
915,15.71186441,4,45,9,1,0.571404924,0.518518519
172,19.11111111,2,0,5,5,0.577105065,0.5
180,16.45454545,0,8,4,4,0.573863892,0.714285714
928,20.75555556,1,20,6,3,0.578363155,0.285714286
239,15.93333333,0,14,10,5,0.571445098,0.857142857
38,13.33333333,0,2,13,5,0.583790496,0.8
184,13.07142857,0,11,4,5,0.572944097,0.692307692
732,13.81818182,11,18,2,5,0.574815646,0.722222222
1027,23.54545455,1,6,6,4,0.579138878,0.833333333
102,12.75,0,6,2,5,0.573797092,1
532,13.76923077,0,10,5,5,0.577955146,0.583333333
631,22.85714286,4,21,3,5,0.576289792,0.5
158,16,0,14,2,5,0.572365413,0.5
98,12.625,2,4,10,5,0.568457839,0.571428571
245,14.82352941,1,1,5,5,0.574686433,0.714285714
408,21.68421053,3,9,9,3,0.576238625,0.375
381,13.75,0,21,2,4,0.575343678,0.916666667
517,16.25,0,8,8,5,0.576146331,0.714285714
100,25.5,0,2,3,1,0.575811735,0.35
100,14.28571429,0,1,9,2,0.574233492,0.333333333
45,9,0,1,6,3,0.566949471,0.714285714
293,24.58333333,0,1,8,5,0.581801873,0.666666667
139,14.1,0,4,4,5,0.571567778,1
96,16,1,4,2,5,0.568885218,0.857142857
94,31.33333333,0,0,10,5,0.576079118,0.357142857
155,31,0,10,2,5,0.571211047,0.833333333
299,27.45454545,3,8,4,5,0.576463589,0.666666667
341,37.88888889,3,1,5,1,0.58070664,0.25
300,19.0625,0,16,7,5,0.569851087,0.8
139,15.66666667,0,2,2,5,0.5787487,0.833333333
136,15.11111111,3,2,3,4,0.572004948,0.142857143
108,8.214285714,3,4,5,1,0.573265681,0.178571429
939,27.88235294,1,33,7,5,0.574060925,0.769230769
166,14,0,10,8,5,0.572058351,0.5
412,14.92857143,0,2,4,5,0.573580567,0.692307692
194,16.66666667,1,5,3,5,0.575696863,0.571428571
112,22.6,0,0,2,5,0.580900104,0.8
280,17.5625,1,10,6,4,0.577614042,0.545454545
211,23.44444444,0,1,5,1,0.579224299,0.394736842
17,8.5,2,1,1,5,0.578427717,0.2
173,19.33333333,3,3,6,5,0.571466315,0.647058824
308,15.0952381,7,5,7,3,0.57175018,0.204545455
27,13.5,0,1,5,1,0.573252868,0.230769231
1033,19.67924528,0,7,2,5,0.577584192,0.875
94,13.42857143,2,3,4,5,0.570629594,0.785714286
97,12.25,0,3,2,5,0.573107271,1
600,20.79310345,3,46,4,1,0.576352287,0.457142857
85,9,0,7,1,5,0.575706434,0.238095238
162,20.5,2,8,7,5,0.57698687,0.428571429
291,9.733333333,4,8,9,5,0.574263731,0.461538462
33,11,0,0,5,5,0.576479296,0.739130435
69,13.8,0,3,1,5,0.567617042,0.714285714
165,27.5,0,4,7,3,0.573554956,0.428571429
973,29.72727273,1,12,7,5,0.580987246,0.7
175,19.44444444,0,4,9,5,0.575540822,0.6875
116,13,0,4,1,5,0.569726828,0.833333333
279,13.33333333,0,1,4,3,0.575748757,0.285714286
130,12,0,2,2,5,0.575408635,0.5
24,8,7,0,3,1,0.573349651,0.416666667
18,9.5,1,18,2,4,0.538165054,0.5
52,11,4,2,1,1,0.574738543,0.283018868
190,21.22222222,0,1,2,5,0.57791785,0.75
135,27,0,3,6,5,0.57459359,0.8
356,12.03333333,2,12,6,3,0.569861036,0.384615385
30,5.8,0,3,2,1,0.566188814,0.2
229,14.5625,3,8,7,5,0.574045996,0.555555556
20,10,0,1,2,1,0.567719733,0.1
319,18.76470588,0,6,4,5,0.57578546,0.5
906,13.86363636,0,26,12,4,0.575345844,0.727272727
23,11.5,0,0,3,5,0.568608594,1
68,17.25,0,68,1,5,0.534239869,0.454545455
606,14.92682927,7,13,5,5,0.573311938,0.75
255,13.68421053,1,3,3,5,0.576587578,0.684210526
272,21.07692308,10,4,2,3,0.573058564,0.272727273
1223,15.45,2,24,5,3,0.575315226,0.428571429
60,12,0,4,2,5,0.57372803,0.625
236,11.52380952,3,12,7,4,0.573376735,0.333333333
105,21.2,0,5,3,5,0.571396653,0.545454545
565,13.04545455,15,32,6,3,0.570978326,0.45
44,22.5,0,0,1,5,0.584294736,0.5
233,13.16666667,5,0,1,4,0.57688712,0.444444444
196,14.14285714,0,22,14,5,0.564704591,0.705882353
123,12.6,0,6,8,4,0.571015759,0.888888889
41,8.2,0,2,13,1,0.56877969,0.111111111
31,31,0,1,3,4,0.571744741,0.4
227,16.28571429,2,9,8,2,0.571783674,0.655172414
414,13.5483871,9,8,5,2,0.575021938,0.407407407
203,41,0,1,7,1,0.579131694,0.473684211
807,8.902173913,4,76,5,5,0.575543619,0.590909091
250,19.46153846,0,3,2,5,0.578449436,0.666666667
50,8.333333333,0,1,3,5,0.571821645,0.8
324,25.30769231,1,7,3,3,0.581365965,0.357142857
115,19.16666667,0,5,6,5,0.570293987,0.75
288,26.18181818,1,5,9,4,0.575678334,0.5
95,19,0,5,5,4,0.573889305,0.533333333
621,26.91304348,3,14,5,5,0.574771059,0.8125
65,16.25,0,2,1,5,0.582460446,0.571428571
58,8.428571429,0,2,5,2,0.58052156,0.121212121
893,16.30357143,7,21,12,5,0.574043036,0.166666667
12,6.5,2,0,2,1,0.576934488,0.125
92,13.28571429,0,0,2,5,0.576772131,0
392,28.14285714,1,8,5,3,0.580285923,0.555555556
20,10.5,0,20,2,5,0.541121087,0.8
410,15.44444444,0,15,5,3,0.57529086,0.856557377
114,14.25,0,2,6,5,0.574096668,0.5
37,7.4,0,3,3,2,0.562792191,0.216216216
32,10.66666667,0,0,3,5,0.576182723,0.411764706
123,15.5,1,14,6,1,0.568829901,0.03125
817,17.89130435,4,22,8,5,0.575020611,0.80952381
113,12.77777778,0,5,2,1,0.571763725,0.125
226,12.21052632,1,6,8,1,0.57207484,0.452380952
131,16.75,1,0,6,5,0.579965397,0.785714286
143,16,0,4,3,5,0.572397667,0.7
263,14.88888889,2,13,5,4,0.573844782,0.166666667
161,18,0,0,5,5,0.580540464,0.6
82,16.4,0,0,5,5,0.580312267,0.764705882
63,9,0,1,2,5,0.574738216,0.6
94,18.8,0,2,4,1,0.574435825,0.40625
